
"year","month","end station id","end station name","end station latitude","end station longitude","num_trips"
"2019","3","293","Lafayette St & E 8 St","40.73020660529954","-73.99102628231049","6244"
"2019","3","523","W 38 St & 8 Ave","40.75466591","-73.99138152","6134"
"2019","4","519","Pershing Square North","40.751873","-73.977706","13536"
"2019","4","402","Broadway & E 22 St","40.7403432","-73.98955109","11105"
"2019","4","497","E 17 St & Broadway","40.73704984","-73.99009296","10659"
"2019","4","3255","8 Ave & W 31 St","40.7505853470215","-73.9946848154068","10189"
"2019","4","435","W 21 St & 6 Ave","40.74173969","-73.99415556","10012"
"2019","4","426","West St & Chambers St","40.71754834","-74.01322069","9902"
"2019","4","285","Broadway & E 14 St","40.73454567","-73.99074142","9585"
"2019","4","459","W 20 St & 11 Ave","40.746745","-74.007756","8963"
"2019","4","499","Broadway & W 60 St","40.76915505","-73.98191841","8920"
"2019","4","358","Christopher St & Greenwich St","40.73291553","-74.00711384","8596"
"2019","5","519","Pershing Square North","40.751873","-73.977706","14591"
"2019","5","285","Broadway & E 14 St","40.73454567","-73.99074142","12666"
"2019","5","426","West St & Chambers St","40.71754834","-74.01322069","12526"
"2019","5","497","E 17 St & Broadway","40.73704984","-73.99009296","11992"
"2019","5","514","12 Ave & W 40 St","40.76087502","-74.00277668","11280"
"2019","5","402","Broadway & E 22 St","40.7403432","-73.98955109","11215"
"2019","5","3255","8 Ave & W 31 St","40.7505853470215","-73.9946848154068","11207"
"2019","5","499","Broadway & W 60 St","40.76915505","-73.98191841","10038"
"2019","5","459","W 20 St & 11 Ave","40.746745","-74.007756","9966"
"2019","5","358","Christopher St & Greenwich St","40.73291553","-74.00711384","9732"
"2019","6","519","Pershing Square North","40.751873","-73.977706","14684"
"2019","6","426","West St & Chambers St","40.71754834","-74.01322069","14161"
"2019","6","514","12 Ave & W 40 St","40.76087502","-74.00277668","13605"
"2019","6","402","Broadway & E 22 St","40.7403432","-73.98955109","12630"
"2019","6","3255","8 Ave & W 31 St","40.7505853470215","-73.9946848154068","12047"
"2019","6","499","Broadway & W 60 St","40.76915505","-73.98191841","11303"
"2019","6","358","Christopher St & Greenwich St","40.73291553","-74.00711384","11262"
"2019","6","497","E 17 St & Broadway","40.73704984","-73.99009296","10799"
"2019","6","285","Broadway & E 14 St","40.73454567","-73.99074142","10765"
"2019","6","492","W 33 St & 7 Ave","40.75019995","-73.99093085","10597"
"2019","7","519","Pershing Square North","40.751873","-73.977706","16110"
"2019","7","426","West St & Chambers St","40.71754834","-74.01322069","13639"
"2019","7","514","12 Ave & W 40 St","40.76087502","-74.00277668","13214"
"2019","7","497","E 17 St & Broadway","40.73704984","-73.99009296","12882"
"2019","7","3255","8 Ave & W 31 St","40.7505853470215","-73.9946848154068","12428"
"2019","7","402","Broadway & E 22 St","40.7403432","-73.98955109","12282"
"2019","7","358","Christopher St & Greenwich St","40.73291553","-74.00711384","11733"
"2019","7","435","W 21 St & 6 Ave","40.74173969","-73.99415556","11246"
"2019","7","499","Broadway & W 60 St","40.76915505","-73.98191841","10951"
"2019","7","459","W 20 St & 11 Ave","40.746745","-74.007756","10764"
"2019","8","519","Pershing Square North","40.751873","-73.977706","16450"
