latitude,longitude,borough,countie
40.75118387463277,-73.97138714790344,Manhattan,New York
40.735367055605394,-73.98797392845154,Manhattan,New York
40.75668720603179,-73.98257732391357,Manhattan,New York
40.72494672359416,-74.00165855884552,Manhattan,New York
40.7303801,-73.9747502,Manhattan,New York
40.73181401720966,-73.95995020866394,Brooklyn,Kings County
40.742753828659026,-74.00747358798981,Manhattan,New York
40.7252556952547,-74.00412082672119,Manhattan,New York
40.65539977447831,-74.01062786579132,Brooklyn,Kings County
40.65708866668485,-74.00870203971863,Brooklyn,Kings County
40.725208,-73.974724,Manhattan,New York
40.688417427540834,-73.98451656103134,Brooklyn,Kings County
40.71069994631387,-74.00354146957397,Manhattan,New York
40.796879,-73.937261,Manhattan,New York
40.79747,-73.93504,Manhattan,New York
40.8005385,-73.9419949,Manhattan,New York
40.799139,-73.9389152,Manhattan,New York
40.797911,-73.9423,Manhattan,New York
40.7945663,-73.9362541,Manhattan,New York
40.7923272,-73.9383,Manhattan,New York
40.7949879,-73.9333349,Manhattan,New York
40.7974772,-73.9311847,Manhattan,New York
40.8006721,-73.9349,Manhattan,New York
40.7989445,-73.944846,Manhattan,New York
40.8014866,-73.9442507,Manhattan,New York
40.7954121,-73.9441232,Manhattan,New York
40.80295,-73.942954,Manhattan,New York
40.8029263,-73.9379,Manhattan,New York
40.805726,-73.936322,Manhattan,New York
40.8013066,-73.9398167,Manhattan,New York
40.8045555,-73.9396861,Manhattan,New York
40.809725,-73.953149,Manhattan,New York
40.8011939,-73.9500739,Manhattan,New York
40.8078316,-73.949373,Manhattan,New York
40.802535,-73.9532423,Manhattan,New York
40.7747175,-73.9337894,Queens,Queens County
40.774645,-73.923706,Queens,Queens County
40.7767,-73.927631,Queens,Queens County
40.774591,-73.918544,Queens,Queens County
40.7699176,-73.9184057,Queens,Queens County
40.7711528,-73.9170074,Queens,Queens County
40.808442,-73.9452087,Manhattan,New York
40.804372,-73.951475,Manhattan,New York
40.7987859,-73.9523,Manhattan,New York
40.7701477,-73.9120938,Queens,Queens County
40.7729,-73.916142,Queens,Queens County
40.7774552,-73.9225403,Queens,Queens County
40.776165,-73.9153175,Queens,Queens County
40.7747878,-73.9125551,Queens,Queens County
40.80698,-73.941747,Manhattan,New York
40.7713937,-73.9077436,Queens,Queens County
40.8107922,-73.9430681,Manhattan,New York
40.7787185,-73.9145645,Queens,Queens County
40.8125511,-73.9492286,Manhattan,New York
40.78145,-73.9183302,Queens,Queens County
40.8114323,-73.9518776,Manhattan,New York
40.805159,-73.954692,Manhattan,New York
40.804038,-73.945925,Manhattan,New York
40.8082,-73.9641,Manhattan,New York
40.6809741,-73.9710097,Brooklyn,Kings County
40.802692,-73.96295,Manhattan,New York
40.8067581,-73.9607082,Manhattan,New York
40.81,-73.9551508,Manhattan,New York
40.813358,-73.956461,Manhattan,New York
40.8086249,-73.9596214,Manhattan,New York
40.81028506306003,-73.95736455917358,Manhattan,New York
40.6804836,-73.9646795,Brooklyn,Kings County
40.8120562,-73.9612547,Manhattan,New York
40.6791944,-73.9587903,Brooklyn,Kings County
40.8143256,-73.9590255,Manhattan,New York
40.678045,-73.962408,Brooklyn,Kings County
40.795508,-73.941606,Manhattan,New York
40.805973,-73.964928,Manhattan,New York
40.801694,-73.957145,Manhattan,New York
40.7552433,-73.9485678,Queens,Queens County
40.751047,-73.93797,Queens,Queens County
40.7527085,-73.9397405,Queens,Queens County
40.75742,-73.945133,Queens,Queens County
40.6794388,-73.9680438,Brooklyn,Kings County
40.7576314,-73.9391224,Queens,Queens County
40.754876,-73.934326,Queens,Queens County
40.7531106,-73.9279917,Queens,Queens County
40.6765198,-73.9596082,Brooklyn,Kings County
40.757186,-73.932719,Queens,Queens County
40.7601853,-73.9362726,Queens,Queens County
40.7614376,-73.9411265,Queens,Queens County
40.7596276,-73.9321455,Queens,Queens County
40.7627442,-73.9391141,Queens,Queens County
40.7569332,-73.9262231,Queens,Queens County
40.6758324,-73.9561677,Brooklyn,Kings County
40.7557327,-73.9236611,Queens,Queens County
40.676368,-73.952918,Brooklyn,Kings County
40.756913,-73.921631,Queens,Queens County
40.7580583,-73.9242751,Queens,Queens County
40.6769694,-73.96579,Brooklyn,Kings County
40.76108,-73.930562,Queens,Queens County
40.6767,-73.969024,Brooklyn,Kings County
40.7628138,-73.9342862,Queens,Queens County
40.6741806,-73.9564947,Brooklyn,Kings County
40.672695,-73.954131,Brooklyn,Kings County
40.6737236,-73.9631611,Brooklyn,Kings County
40.6740123,-73.9671457,Brooklyn,Kings County
40.6721683,-73.9609,Brooklyn,Kings County
40.6716493,-73.9631145,Brooklyn,Kings County
40.6707767,-73.9576801,Brooklyn,Kings County
40.6691783,-73.9554162,Brooklyn,Kings County
40.7638753,-73.9364848,Queens,Queens County
40.6686744,-73.9618148,Brooklyn,Kings County
40.7671863,-73.9373554,Queens,Queens County
40.7668,-73.9347774,Queens,Queens County
40.6679411,-73.9588,Brooklyn,Kings County
40.7659,-73.930819,Queens,Queens County
40.7633589,-73.9286471,Queens,Queens County
40.761584,-73.925921,Queens,Queens County
40.6661649,-73.9593484,Brooklyn,Kings County
40.760339,-73.9222427,Queens,Queens County
40.6642406,-73.9574686,Brooklyn,Kings County
40.7577284,-73.9166368,Queens,Queens County
40.7595701,-73.9142678,Queens,Queens County
40.66314,-73.9605695,Brooklyn,Kings County
40.6627059,-73.9569115,Brooklyn,Kings County
40.763154,-73.920827,Queens,Queens County
40.7647,-73.9240312,Queens,Queens County
40.6630619,-73.9538746,Brooklyn,Kings County
40.7658346,-73.9265474,Queens,Queens County
40.74252,-73.948852,Queens,Queens County
40.7682,-73.9322662,Queens,Queens County
40.7692475,-73.9354504,Queens,Queens County
40.770845,-73.934171,Queens,Queens County
40.7449067,-73.9534573,Queens,Queens County
40.7703743,-73.9286078,Queens,Queens County
40.745038,-73.957539,Queens,Queens County
40.768692,-73.9249574,Queens,Queens County
40.748,-73.9460927,Queens,Queens County
40.7656251,-73.9136695,Queens,Queens County
40.7671,-73.9169858,Queens,Queens County
40.7485,-73.941275,Queens,Queens County
40.7713615,-73.9246145,Queens,Queens County
40.7519071,-73.9479119,Queens,Queens County
40.7739825,-73.9309134,Queens,Queens County
40.80756,-73.939182,Manhattan,New York
40.8109494,-73.9634,Manhattan,New York
40.7525758,-73.9364281,Queens,Queens County
40.809495347779475,-73.94776493310928,Manhattan,New York
40.666563,-73.956741,Brooklyn,Kings County
40.728048571362606,-73.97881150245667,Manhattan,New York
40.75462324029105,-73.99516761302948,Manhattan,New York
40.683238654603414,-73.96599590778351,Brooklyn,Kings County
40.74286877312112,-73.98918628692627,Manhattan,New York
40.78728519860952,-73.95012259483337,Manhattan,New York
40.75272201381188,-73.98123621940613,Manhattan,New York
40.67581622522832,-74.01488184928894,Brooklyn,Kings County
40.76315481910373,-73.93985509872437,Queens,Queens County
40.74128309355993,-73.93725872039794,Queens,Queens County
40.697950315695444,-73.97077560424805,Brooklyn,Kings County
40.814394437915816,-73.95324736833572,Manhattan,New York
40.75820464696758,-73.92832159996033,Queens,Queens County
40.75186951421875,-73.93349289894103,Queens,Queens County
40.72307749068673,-73.98583620786667,Manhattan,New York
40.7435337324616,-74.00367558002472,Manhattan,New York
40.74294891660091,-74.00413691997528,Manhattan,New York
40.741021509002664,-74.001384973526,Manhattan,New York
40.666439306870814,-73.9605563879013,Brooklyn,Kings County
40.761293897289086,-73.916916847229,Queens,Queens County
40.67716489469059,-73.973827958107,Brooklyn,Kings County
40.72019521437465,-74.0103006362915,Manhattan,New York
40.66979964220026,-73.99497985839844,Brooklyn,Kings County
40.76302594280519,-73.97209525108337,Manhattan,New York
40.65659567482039,-74.00849282741547,Brooklyn,Kings County
40.7423737,-73.9566,Queens,Queens County
40.71644423134479,-73.9823305606842,Manhattan,New York
40.78813,-73.95206,Manhattan,New York
40.7239567849954,-73.94984364509583,Brooklyn,Kings County
40.67630357634183,-74.00314047932625,Brooklyn,Kings County
40.774779448957275,-73.95427465438843,Manhattan,New York
40.66976709185003,-73.99474382400513,Brooklyn,Kings County
40.701403172577244,-73.98672670125961,Brooklyn,Kings County
40.686931,-74.016966,Manhattan,New York
40.69231660719192,-74.01486575603485,Manhattan,New York
40.68512559515415,-74.02535319328308,Manhattan,New York
40.8025566,-73.9490782,Manhattan,New York
40.67759206937376,-73.955637216568,Brooklyn,Kings County
40.754120810779256,-73.98025184869766,Manhattan,New York
40.759030082196055,-73.99385869503021,Manhattan,New York
40.766425527028794,-73.92062902450562,Queens,Queens County
40.784596798848916,-73.94968539476395,Manhattan,New York
40.6758329439129,-74.01472628116608,Brooklyn,Kings County
40.71015471094912,-73.98453533649443,Manhattan,New York
40.73756121181137,-74.00398269295692,Manhattan,New York
40.66065236872916,-73.9645904302597,Brooklyn,Kings County
40.739448201304036,-74.00507032871246,Manhattan,New York
40.68683208,-73.9796772,Brooklyn,Kings County
40.662907768316856,-73.99972200393677,Brooklyn,Kings County
40.74322681432173,-73.97449783980846,Manhattan,New York
40.757920208794026,-73.96638214588165,Manhattan,New York
40.799041392882984,-73.96649479866028,Manhattan,New York
40.76408932350688,-73.91065120697021,Queens,Queens County
40.699997484388504,-73.97440128028393,Brooklyn,Kings County
40.76817546742245,-73.95910263061523,Manhattan,New York
40.71334184275907,-74.00935515761375,Manhattan,New York
40.72248188638219,-73.95921930670738,Brooklyn,Kings County
40.72686951528207,-73.98919031023979,Manhattan,New York
40.77515953434235,-73.98918695747852,Manhattan,New York
40.763604677958625,-73.98917958140373,Manhattan,New York
40.77940608529787,-73.95333588123322,Manhattan,New York
40.70831794366396,-74.00504082441329,Manhattan,New York
40.72840059450829,-73.99968780577183,Manhattan,New York
40.7437524099784,-73.94176483154297,Queens,Queens County
40.7568001,-73.98291153,Manhattan,New York
40.8038654,-73.9559308,Manhattan,New York
40.77314236,-73.95856158,Manhattan,New York
40.738046142482766,-73.99642959237099,Manhattan,New York
40.72966729392978,-73.98067966103554,Manhattan,New York
40.754691750226016,-73.99740189313889,Manhattan,New York
40.70684203101325,-73.9544353965357,Brooklyn,Kings County
40.71816969454208,-73.95520135760307,Brooklyn,Kings County
40.753599202005596,-73.93795609474182,Queens,Queens County
40.77149671054441,-73.99046033620834,Manhattan,New York
40.72746420692392,-73.97950418293476,Manhattan,New York
40.68322254161595,-73.9738118648529,Brooklyn,Kings County
40.7675487799971,-73.9209334552288,Queens,Queens County
40.68461653897949,-73.98721285164356,Brooklyn,Kings County
40.695317277669034,-73.99015724658966,Brooklyn,Kings County
40.7667405590595,-73.9790689945221,Manhattan,New York
40.7687620293096,-73.95840793848038,Manhattan,New York
40.743366080270214,-73.95960688591003,Queens,Queens County
40.69535693320225,-73.99344027042389,Brooklyn,Kings County
40.71146364,-74.00552427,Manhattan,New York
40.717847984177276,-73.94752018153667,Brooklyn,Kings County
40.71766197083994,-73.94880026578903,Brooklyn,Kings County
40.6776147,-73.97324283,Brooklyn,Kings County
40.75022392,-73.97121414,Manhattan,New York
40.730563,-73.973984,Manhattan,New York
40.720747,-73.986274,Manhattan,New York
40.75651272984955,-73.92957486212252,Queens,Queens County
40.741459,-73.983293,Manhattan,New York
40.735445,-73.99431,Manhattan,New York
40.77755374298887,-73.95512759685516,Manhattan,New York
40.724308321602166,-74.00473035871983,Manhattan,New York
40.759125,-73.962658,Manhattan,New York
40.747573958954796,-73.9788007736206,Manhattan,New York
40.704508,-73.9351,Brooklyn,Kings County
40.710681,-73.93372,Brooklyn,Kings County
40.702997,-73.92997,Brooklyn,Kings County
40.705614,-73.92153,Brooklyn,Kings County
40.697842,-73.926241,Brooklyn,Kings County
40.70538,-73.92535,Brooklyn,Kings County
40.69064807082943,-73.95746178925037,Brooklyn,Kings County
40.707165,-73.923711,Brooklyn,Kings County
40.706237,-73.933871,Brooklyn,Kings County
40.700003,-73.92834,Brooklyn,Kings County
40.71323,-73.93894,Brooklyn,Kings County
40.677027,-73.9865,Brooklyn,Kings County
40.713811,-73.93515,Brooklyn,Kings County
40.707174,-73.93581,Brooklyn,Kings County
40.702013,-73.923769,Brooklyn,Kings County
40.715353,-73.93856,Brooklyn,Kings County
40.705517,-73.93936,Brooklyn,Kings County
40.68841,-73.979458,Brooklyn,Kings County
40.698568,-73.918877,Brooklyn,Kings County
40.71019,-73.93734,Brooklyn,Kings County
40.709897,-73.94008,Brooklyn,Kings County
40.702831,-73.9333,Brooklyn,Kings County
40.7003,-73.991581,Brooklyn,Kings County
40.69985,-73.97141,Brooklyn,Kings County
40.70539,-73.92976,Brooklyn,Kings County
40.704425,-73.92836,Brooklyn,Kings County
40.699304,-73.923044,Brooklyn,Kings County
40.73269,-73.98974,Manhattan,New York
40.7027,-73.92095,Brooklyn,Kings County
40.74177603,-74.00149746,Manhattan,New York
40.698458,-73.997178,Brooklyn,Kings County
40.704876,-73.919911,Brooklyn,Kings County
40.74317449,-74.00366443,Manhattan,New York
40.70838,-74.00495,Manhattan,New York
40.671907,-73.993612,Brooklyn,Kings County
40.732339777151054,-73.97898383438587,Manhattan,New York
40.75066386,-74.00176802,Manhattan,New York
40.68186,-73.959432,Brooklyn,Kings County
40.74964,-73.98805,Manhattan,New York
40.752269,-73.982079,Manhattan,New York
40.665816,-73.956934,Brooklyn,Kings County
40.702461,-73.986842,Brooklyn,Kings County
40.75934501,-73.96759673,Manhattan,New York
40.789622,-73.97757,Manhattan,New York
40.72456089,-73.99565293,Manhattan,New York
40.763201,-73.978458,Manhattan,New York
40.782593,-73.971211,Manhattan,New York
40.763189,-73.978434,Manhattan,New York
40.776173,-73.959757,Manhattan,New York
40.77485,-73.9342,Queens,Queens County
40.75645824,-73.99372222,Manhattan,New York
40.734814,-73.992085,Manhattan,New York
40.69502,-73.92825,Brooklyn,Kings County
40.70076,-73.93641,Brooklyn,Kings County
40.70106,-73.93318,Brooklyn,Kings County
40.70099,-73.93921,Brooklyn,Kings County
40.73124,-73.95161,Brooklyn,Kings County
40.716657,-73.93637,Brooklyn,Kings County
40.69757,-73.93098,Brooklyn,Kings County
40.72984,-73.94839,Brooklyn,Kings County
40.71773,-73.94051,Brooklyn,Kings County
40.70686,-73.92851,Brooklyn,Kings County
40.73396,-73.95204,Brooklyn,Kings County
40.71429,-73.93323,Brooklyn,Kings County
40.72158,-73.94546,Brooklyn,Kings County
40.70907,-73.92157,Brooklyn,Kings County
40.70636,-73.91945,Brooklyn,Kings County
40.69943,-73.91337,Brooklyn,Kings County
40.69905,-73.91516,Brooklyn,Kings County
40.69811,-73.90904,Brooklyn,Kings County
40.71882,-73.93948,Brooklyn,Kings County
40.69545,-73.91164,Brooklyn,Kings County
40.69544,-73.93223,Brooklyn,Kings County
40.70166,-73.92754,Brooklyn,Kings County
40.703545,-73.917775,Brooklyn,Kings County
40.70869,-73.92587,Brooklyn,Kings County
40.70108,-73.9179,Brooklyn,Kings County
40.70113,-73.91422,Brooklyn,Kings County
40.755293,-73.967641,Manhattan,New York
40.69671,-73.92807,Brooklyn,Kings County
40.71401,-73.92793,Brooklyn,Kings County
40.697481,-73.935877,Brooklyn,Kings County
40.69714,-73.91566,Brooklyn,Kings County
40.72577,-73.94173,Brooklyn,Kings County
40.69543,-73.9196,Brooklyn,Kings County
40.69356,-73.92524,Brooklyn,Kings County
40.69329,-73.92852,Brooklyn,Kings County
40.698,-73.9127,Brooklyn,Kings County
40.69676,-73.92302,Brooklyn,Kings County
40.818299,-73.960405,Manhattan,New York
40.692,-73.92617,Brooklyn,Kings County
40.69146,-73.92146,Brooklyn,Kings County
40.69296,-73.91605,Brooklyn,Kings County
40.69467,-73.90663,Brooklyn,Kings County
40.68929,-73.90951,Brooklyn,Kings County
40.69081,-73.90448,Brooklyn,Kings County
40.68458,-73.90925,Brooklyn,Kings County
40.68565,-73.91564,Brooklyn,Kings County
40.69047,-73.923511,Brooklyn,Kings County
40.68822,-73.91966,Brooklyn,Kings County
40.6882,-73.90798,Brooklyn,Kings County
40.68652,-73.91321,Brooklyn,Kings County
40.693,-73.90824,Brooklyn,Kings County
40.69122,-73.91693,Brooklyn,Kings County
40.69385,-73.90974,Brooklyn,Kings County
40.69055,-73.91181,Brooklyn,Kings County
40.68858,-73.91227,Brooklyn,Kings County
40.68906,-73.90506,Brooklyn,Kings County
40.761573,-73.972628,Manhattan,New York
40.714211,-73.981095,Manhattan,New York
40.68281,-73.90623,Brooklyn,Kings County
40.68319988172761,-73.91166642308235,Brooklyn,Kings County
40.694281141397326,-73.99230033159256,Brooklyn,Kings County
40.6786,-73.90369,Brooklyn,Kings County
40.68139,-73.90756,Brooklyn,Kings County
40.75828065,-73.97069431,Manhattan,New York
40.69517,-73.90311,Queens,Queens County
40.70577,-73.91292,Queens,Queens County
40.701573408737914,-73.90876293182373,Queens,Queens County
40.69812,-73.90271,Queens,Queens County
40.75473,-73.93367,Queens,Queens County
40.69922,-73.89795,Queens,Queens County
40.72084,-73.94844,Brooklyn,Kings County
40.70461,-73.91054,Queens,Queens County
40.763954,-73.9646,Manhattan,New York
40.70068,-73.90742,Queens,Queens County
40.72226,-73.93889,Brooklyn,Kings County
40.6988,-73.9007,Queens,Queens County
40.70553,-73.9096,Queens,Queens County
40.70413,-73.90737,Queens,Queens County
40.70183,-73.90625,Queens,Queens County
40.67945,-73.90474,Brooklyn,Kings County
40.7098,-73.91727,Queens,Queens County
40.68663,-73.9168,Brooklyn,Kings County
40.70463,-74.01507,Manhattan,New York
40.70998,-73.91116,Queens,Queens County
40.71246,-73.91873,Queens,Queens County
40.6972,-73.90674,Queens,Queens County
40.68989,-73.91458,Brooklyn,Kings County
40.72795,-73.95414,Brooklyn,Kings County
40.70555,-73.90245,Queens,Queens County
40.70793,-73.91092,Queens,Queens County
40.70112,-73.93039,Brooklyn,Kings County
40.735918,-74.000939,Manhattan,New York
40.758397,-73.98255,Manhattan,New York
40.725864,-73.986389,Manhattan,New York
40.70863,-73.91497,Queens,Queens County
40.70694,-73.90632,Queens,Queens County
40.680,-73.995,Brooklyn,Kings County
40.698,-73.992,Brooklyn,Kings County
40.752,-73.995,Manhattan,New York
40.755,-74.001,Manhattan,New York
40.770,-73.989,Manhattan,New York
40.75492,-73.98455,Manhattan,New York
40.734,-74.007,Manhattan,New York
40.743,-74.004,Manhattan,New York
40.737,-73.989,Manhattan,New York
40.731,-73.983,Manhattan,New York
40.734,-73.986,Manhattan,New York
40.722,-73.995,Manhattan,New York
40.726378,-74.000472,Manhattan,New York
40.764,-73.983,Manhattan,New York
40.752,-73.989,Manhattan,New York
40.767,-73.989,Manhattan,New York
40.752,-73.977,Manhattan,New York
40.743,-73.977,Manhattan,New York
40.749,-73.977,Manhattan,New York
40.69969,-73.9022,Queens,Queens County
40.709697,-73.907856,Queens,Queens County
40.737,-73.977,Manhattan,New York
40.734,-73.977,Manhattan,New York
40.716,-73.992,Manhattan,New York
40.710,-74.007,Manhattan,New York
40.740,-73.986,Manhattan,New York
40.755,-73.989,Manhattan,New York
40.761,-73.989,Manhattan,New York
40.764,-73.998,Manhattan,New York
40.749,-73.989,Manhattan,New York
40.70408,-73.90408,Queens,Queens County
40.758,-73.998,Manhattan,New York
40.761,-73.998,Manhattan,New York
40.716,-74.016,Manhattan,New York
40.713,-74.010,Manhattan,New York
40.746,-73.998,Manhattan,New York
40.746,-73.986,Manhattan,New York
40.749,-73.983,Manhattan,New York
40.758,-73.977,Manhattan,New York
40.728,-73.995,Manhattan,New York
40.737,-74.007,Manhattan,New York
40.731,-73.992,Manhattan,New York
40.731,-73.980,Manhattan,New York
40.722,-73.986,Manhattan,New York
40.719,-73.989,Manhattan,New York
40.761,-73.968,Manhattan,New York
40.767,-73.977,Manhattan,New York
40.800,-73.956,Manhattan,New York
40.764,-73.974,Manhattan,New York
40.791,-73.953,Manhattan,New York
40.797,-73.971,Manhattan,New York
40.683426,-73.984275,Brooklyn,Kings County
40.803,-73.956,Manhattan,New York
40.776,-73.983,Manhattan,New York
40.782,-73.950,Manhattan,New York
40.761,-73.962,Manhattan,New York
40.728,-73.953,Brooklyn,Kings County
40.716,-73.935,Brooklyn,Kings County
40.704,-73.926,Brooklyn,Kings County
40.695,-73.950,Brooklyn,Kings County
40.692,-73.944,Brooklyn,Kings County
40.692,-73.950,Brooklyn,Kings County
40.692,-73.992,Brooklyn,Kings County
40.749,-73.992,Manhattan,New York
40.755,-73.992,Manhattan,New York
40.764,-73.971,Manhattan,New York
40.743,-73.998,Manhattan,New York
40.740,-73.998,Manhattan,New York
40.791,-73.965,Manhattan,New York
40.7903,-73.9597,Manhattan,New York
40.791,-73.968,Manhattan,New York
40.800,-73.962,Manhattan,New York
40.761,-73.980,Manhattan,New York
40.782,-73.986,Manhattan,New York
40.732647,-73.99011,Manhattan,New York
40.788,-73.953,Manhattan,New York
40.809,-73.959,Manhattan,New York
40.746,-74.007,Manhattan,New York
40.714193,-73.996732,Manhattan,New York
40.719383,-73.991479,Manhattan,New York
40.755,-73.974,Manhattan,New York
40.743,-73.980,Manhattan,New York
40.749,-73.986,Manhattan,New York
40.761,-73.995,Manhattan,New York
40.743,-73.983,Manhattan,New York
40.737,-73.983,Manhattan,New York
40.737,-73.992,Manhattan,New York
40.734,-73.992,Manhattan,New York
40.692,-73.983,Brooklyn,Kings County
40.701,-73.932,Brooklyn,Kings County
40.719,-74.001,Manhattan,New York
40.710,-73.950,Brooklyn,Kings County
40.716,-73.962,Brooklyn,Kings County
40.716,-73.959,Brooklyn,Kings County
40.731,-73.953,Brooklyn,Kings County
40.727243,-73.976831,Manhattan,New York
40.743,-73.950,Queens,Queens County
40.743,-73.956,Queens,Queens County
40.746,-73.944,Queens,Queens County
40.746,-73.950,Queens,Queens County
40.746,-73.959,Manhattan,New York
40.69178,-73.97877,Brooklyn,Kings County
40.708485,-74.002751,Manhattan,New York
40.719,-73.959,Brooklyn,Kings County
40.722,-73.953,Brooklyn,Kings County
40.746,-73.935,Queens,Queens County
40.72387,-73.975767,Manhattan,New York
40.725,-73.947,Brooklyn,Kings County
40.725,-73.950,Brooklyn,Kings County
40.722,-73.944,Brooklyn,Kings County
40.719,-73.956,Brooklyn,Kings County
40.72170005235607,-74.00238141417502,Manhattan,New York
40.699569,-73.979827,Brooklyn,Kings County
40.743,-73.953,Queens,Queens County
40.737,-73.953,Brooklyn,Kings County
40.716,-73.944,Brooklyn,Kings County
40.725,-73.944,Brooklyn,Kings County
40.783786,-73.981687,Manhattan,New York
40.698,-73.971,Brooklyn,Kings County
40.692,-73.980,Brooklyn,Kings County
40.698,-73.974,Brooklyn,Kings County
40.689,-73.989,Brooklyn,Kings County
40.686,-73.977,Brooklyn,Kings County
40.677,-73.965,Brooklyn,Kings County
40.680,-73.968,Brooklyn,Kings County
40.689,-73.959,Brooklyn,Kings County
40.695,-73.989,Brooklyn,Kings County
40.731,-73.947,Brooklyn,Kings County
40.722,-73.956,Brooklyn,Kings County
40.710,-73.962,Brooklyn,Kings County
40.713,-73.962,Brooklyn,Kings County
40.707,-73.947,Brooklyn,Kings County
40.713,-73.950,Brooklyn,Kings County
40.7611488,-73.9170071,Queens,Queens County
40.686,-73.983,Brooklyn,Kings County
40.689,-73.986,Brooklyn,Kings County
40.704,-73.989,Brooklyn,Kings County
40.695,-73.992,Brooklyn,Kings County
40.689,-73.992,Brooklyn,Kings County
40.698,-73.986,Brooklyn,Kings County
40.701,-73.971,Brooklyn,Kings County
40.674,-73.974,Brooklyn,Kings County
40.677,-73.974,Brooklyn,Kings County
40.674,-73.962,Brooklyn,Kings County
40.665,-73.977,Brooklyn,Kings County
40.695,-73.962,Brooklyn,Kings County
40.752474,-73.939991,Queens,Queens County
40.719,-74.007,Manhattan,New York
40.692,-73.986,Brooklyn,Kings County
40.677,-73.956,Brooklyn,Kings County
40.671,-73.959,Brooklyn,Kings County
40.662,-73.980,Brooklyn,Kings County
40.734,-73.995,Manhattan,New York
40.731,-73.995,Manhattan,New York
40.746,-74.001,Manhattan,New York
40.761,-73.983,Manhattan,New York
40.773,-73.983,Manhattan,New York
40.773,-73.950,Manhattan,New York
40.779,-73.947,Manhattan,New York
40.779,-73.953,Manhattan,New York
40.770,-73.953,Manhattan,New York
40.743,-73.974,Manhattan,New York
40.761,-73.992,Manhattan,New York
40.779,-73.980,Manhattan,New York
40.740,-73.974,Manhattan,New York
40.749,-73.974,Manhattan,New York
40.740,-73.983,Manhattan,New York
40.770,-73.983,Manhattan,New York
40.779,-73.977,Manhattan,New York
40.767,-73.953,Manhattan,New York
40.755,-73.980,Manhattan,New York
40.758,-73.995,Manhattan,New York
40.767,-73.986,Manhattan,New York
40.755,-73.986,Manhattan,New York
40.761,-73.986,Manhattan,New York
40.776,-73.986,Manhattan,New York
40.773,-73.956,Manhattan,New York
40.794,-73.962,Manhattan,New York
40.794,-73.974,Manhattan,New York
40.752694,-74.002353,Manhattan,New York
40.800,-73.950,Manhattan,New York
40.776,-73.944,Manhattan,New York
40.749,-74.004,Manhattan,New York
40.806,-73.962,Manhattan,New York
40.767,-73.980,Manhattan,New York
40.770,-73.965,Manhattan,New York
40.725,-74.004,Manhattan,New York
40.719,-74.010,Manhattan,New York
40.716,-74.010,Manhattan,New York
40.713,-73.998,Manhattan,New York
40.713,-73.980,Manhattan,New York
40.710,-74.010,Manhattan,New York
40.731,-73.959,Brooklyn,Kings County
40.737,-73.959,Brooklyn,Kings County
40.728,-73.959,Brooklyn,Kings County
40.710,-74.001,Manhattan,New York
40.716,-73.995,Manhattan,New York
40.704,-74.013,Manhattan,New York
40.713,-73.992,Manhattan,New York
40.734,-73.989,Manhattan,New York
40.752,-73.974,Manhattan,New York
40.761,-74.004,Manhattan,New York
40.719,-74.013,Manhattan,New York
40.752,-74.004,Manhattan,New York
40.767,-73.995,Manhattan,New York
40.728,-73.998,Manhattan,New York
40.767,-73.992,Manhattan,New York
40.701,-74.013,Manhattan,New York
40.728,-74.010,Manhattan,New York
40.722,-73.998,Manhattan,New York
40.674,-73.953,Brooklyn,Kings County
40.668,-73.974,Brooklyn,Kings County
40.680,-73.980,Brooklyn,Kings County
40.668,-73.989,Brooklyn,Kings County
40.689,-74.001,Brooklyn,Kings County
40.707,-73.941,Brooklyn,Kings County
40.70437,-74.00637,Manhattan,New York
40.707,-73.968,Brooklyn,Kings County
40.677,-73.968,Brooklyn,Kings County
40.686,-73.974,Brooklyn,Kings County
40.722,-73.980,Manhattan,New York
40.716,-73.989,Manhattan,New York
40.719,-73.995,Manhattan,New York
40.722,-73.977,Manhattan,New York
40.722,-73.983,Manhattan,New York
40.740,-74.004,Manhattan,New York
40.779,-73.989,Manhattan,New York
40.806,-73.965,Manhattan,New York
40.767,-73.965,Manhattan,New York
40.767,-73.971,Manhattan,New York
40.782,-73.953,Manhattan,New York
40.779,-73.959,Manhattan,New York
40.776,-73.965,Manhattan,New York
40.785,-73.971,Manhattan,New York
40.764,-73.989,Manhattan,New York
40.743,-74.001,Manhattan,New York
40.707,-74.016,Manhattan,New York
40.8428422,-73.9421253,Manhattan,New York
40.743,-74.007,Manhattan,New York
40.815,-73.959,Manhattan,New York
40.758,-73.962,Manhattan,New York
40.782,-73.959,Manhattan,New York
40.773,-73.962,Manhattan,New York
40.752,-73.968,Manhattan,New York
40.773,-73.968,Manhattan,New York
40.711444,-74.014847,Manhattan,New York
40.809,-73.950,Manhattan,New York
40.771771,-73.990625,Manhattan,New York
40.794,-73.965,Manhattan,New York
40.797,-73.947,Manhattan,New York
40.785,-73.983,Manhattan,New York
40.752,-73.983,Manhattan,New York
40.764,-73.986,Manhattan,New York
40.758,-73.959,Manhattan,New York
40.734,-74.004,Manhattan,New York
40.728,-73.980,Manhattan,New York
40.805631,-73.934077,Manhattan,New York
40.802554,-73.933509,Manhattan,New York
40.81734,-73.922962,The Bronx,Bronx County
40.805701,-73.925177,The Bronx,Bronx County
