"year","month","start station id","start station name","start station latitude","start station longitude","num_trips"
"2020","3","402","Broadway & E 22 St","40.7403432","-73.98955109","5198"
"2020","3","514","12 Ave & W 40 St","40.76087502","-74.00277668","5020"
"2020","3","477","W 41 St & 8 Ave","40.75640548","-73.9900262","4806"
"2020","3","358","Christopher St & Greenwich St","40.73291553","-74.00711384","4784"
"2020","4","3141","1 Ave & E 68 St","40.76500525","-73.95818491","4483"
"2020","4","426","West St & Chambers St","40.71754834","-74.01322069","4369"
"2020","4","514","12 Ave & W 40 St","40.76087502","-74.00277668","4043"
"2020","4","3256","Pier 40 - Hudson River Park","40.7277140777778","-74.01129573583603","3560"
"2020","4","499","Broadway & W 60 St","40.76915505","-73.98191841","3278"
"2020","4","532","S 5 Pl & S 5 St","40.710451","-73.960876","3253"
"2020","4","3687","E 33 St & 1 Ave","40.74322681432173","-73.97449783980846","3034"
"2020","4","2008","Little West St & 1 Pl","40.70569254","-74.01677685","2990"
"2020","4","358","Christopher St & Greenwich St","40.73291553","-74.00711384","2948"
"2020","4","2006","Central Park S & 6 Ave","40.76590936","-73.97634151","2846"
"2020","5","514","12 Ave & W 40 St","40.76087502","-74.00277668","10101"
"2020","5","426","West St & Chambers St","40.71754834","-74.01322069","9481"
"2020","5","499","Broadway & W 60 St","40.76915505","-73.98191841","8384"
"2020","5","3141","1 Ave & E 68 St","40.76500525","-73.95818491","8003"
"2020","5","3256","Pier 40 - Hudson River Park","40.7277140777778","-74.01129573583603","7962"
"2020","5","2006","Central Park S & 6 Ave","40.76590936","-73.97634151","7694"
"2020","5","532","S 5 Pl & S 5 St","40.710451","-73.960876","7426"
"2020","5","3881","12 Ave & W 125 St","40.818299","-73.960405","7022"
"2020","5","3137","5 Ave & E 73 St","40.77282817","-73.96685276","7000"
"2020","5","3374","Central Park North & Adam Clayton Powell Blvd","40.799484","-73.955613","6480"
"2020","6","514","12 Ave & W 40 St","40.76087502","-74.00277668","12238"
"2020","6","3141","1 Ave & E 68 St","40.76500525","-73.95818491","10949"
"2020","6","426","West St & Chambers St","40.71754834","-74.01322069","10888"
"2020","6","499","Broadway & W 60 St","40.76915505","-73.98191841","9645"
"2020","6","3256","Pier 40 - Hudson River Park","40.7277140777778","-74.01129573583603","9482"
"2020","6","358","Christopher St & Greenwich St","40.73291553","-74.00711384","8877"
"2020","6","3711","E 13 St & Avenue A","40.72966729392978","-73.98067966103554","8642"
"2020","6","2006","Central Park S & 6 Ave","40.76590936","-73.97634151","8183"
"2020","6","3906","West St & Liberty St","40.711444","-74.014847","8088"
"2020","6","532","S 5 Pl & S 5 St","40.710451","-73.960876","8015"
"2020","7","514","12 Ave & W 40 St","40.76087502","-74.00277668","12657"
"2020","7","426","West St & Chambers St","40.71754834","-74.01322069","12134"
"2020","7","3141","1 Ave & E 68 St","40.76500525","-73.95818491","11147"
"2020","7","3256","Pier 40 - Hudson River Park","40.7277140777778","-74.01129573583603","10544"
"2020","7","358","Christopher St & Greenwich St","40.73291553","-74.00711384","10199"
"2020","7","499","Broadway & W 60 St","40.76915505","-73.98191841","10088"
"2020","7","435","W 21 St & 6 Ave","40.74173969","-73.99415556","9687"
"2020","7","3906","West St & Liberty St","40.711444","-74.014847","9030"
"2020","7","3711","E 13 St & Avenue A","40.72966729392978","-73.98067966103554","9028"
"2020","7","501","FDR Drive & E 35 St","40.744219","-73.97121214","9003"
"2020","8","514","12 Ave & W 40 St","40.76087502","-74.00277668","14358"
"2020","8","426","West St & Chambers St","40.71754834","-74.01322069","13414"
"2020","8","435","W 21 St & 6 Ave","40.74173969","-73.99415556","12207"
"2020","8","3141","1 Ave & E 68 St","40.76500525","-73.95818491","11626"
"2020","8","3256","Pier 40 - Hudson River Park","40.7277140777778","-74.01129573583603","11499"
"2020","8","358","Christopher St & Greenwich St","40.73291553","-74.00711384","11142"
"2020","8","499","Broadway & W 60 St","40.76915505","-73.98191841","10533"
"2020","8","3906","West St & Liberty St","40.711444","-74.014847","9981"
"2020","8","3711","E 13 St & Avenue A","40.72966729392978","-73.98067966103554","9792"
"2020","8","501","FDR Drive & E 35 St","40.744219","-73.97121214","9716"
"2020","9","435","W 21 St & 6 Ave","40.74173969","-73.99415556","13854"
"2020","9","426","West St & Chambers St","40.71754834","-74.01322069","13218"
"2020","9","514","12 Ave & W 40 St","40.76087502","-74.00277668","12865"
"2020","9","3141","1 Ave & E 68 St","40.76500525","-73.95818491","12813"
"2020","9","497","E 17 St & Broadway","40.73704984","-73.99009296","11246"
"2020","9","499","Broadway & W 60 St","40.76915505","-73.98191841","11066"
"2020","9","3256","Pier 40 - Hudson River Park","40.7277140777778","-74.01129573583603","10923"
"2020","9","3906","West St & Liberty St","40.711444","-74.014847","10694"
"2020","9","358","Christopher St & Greenwich St","40.73291553","-74.00711384","10510"
"2020","9","3711","E 13 St & Avenue A","40.72966729392978","-73.98067966103554","10189"
"2020","10","3141","1 Ave & E 68 St","40.76500525","-73.95818491","12154"
"2020","10","435","W 21 St & 6 Ave","40.74173969","-73.99415556","12035"
"2020","10","497","E 17 St & Broadway","40.73704984","-73.99009296","10534"
"2020","10","3711","E 13 St & Avenue A","40.72966729392978","-73.98067966103554","10457"
"2020","10","426","West St & Chambers St","40.71754834","-74.01322069","10421"
"2020","10","499","Broadway & W 60 St","40.76915505","-73.98191841","10099"
"2020","10","445","E 10 St & Avenue A","40.72740794","-73.98142006","9356"
"2020","10","514","12 Ave & W 40 St","40.76087502","-74.00277668","9328"
"2020","10","3687","E 33 St & 1 Ave","40.74322681432173","-73.97449783980846","9078"
"2020","10","468","Broadway & W 56 St","40.7652654","-73.98192338","9050"
