"end station latitude","end station longitude"
"40.69383","-73.990539"
"40.71739973","-73.98016555"
"40.73047309","-73.98672378"
"40.71782143","-73.97628939"
"40.71219906","-73.97948148"
"40.71926081","-73.98178024"
"40.69760127","-73.99344559"
"40.70924826276157","-73.96063148975372"
"40.69597683","-73.99014892"
"40.744219","-73.97121214"
"40.68680820503432","-73.98036181926727"
"40.74238787","-73.99726235"
"40.7381765","-73.97738662"
"40.66514681533792","-73.97637605667114"
"40.680944723477296","-73.97567331790923"
"40.6740123","-73.9671457"
"40.6827549","-73.98258555"
"40.69102925677968","-73.99183362722397"
"40.6917823","-73.9737299"
"40.6794388","-73.9680438"
"40.69308257","-73.97178913"
"40.682601","-73.938037"
"40.6686273","-73.98700053"
"40.674613422475815","-73.98501142859459"
"40.69196035","-73.96536851"
"40.6851532","-73.94111"
"40.6795766","-73.97854971"
"40.68676793","-73.95928168"
"40.683238654603414","-73.96599590778351"
"40.68223166","-73.9614583"
"40.678045","-73.962408"
"40.6763947","-73.99869893"
"40.6751622","-73.9814832"
"40.6746957","-73.99785768"
"40.6792788","-73.98154004"
"40.6703837","-73.97839676"
"40.69221589","-73.9842844"
"40.6809741","-73.9710097"
"40.68488","-73.96304"
"40.68691865","-73.976682"
"40.6729679","-73.97087984"
"40.6894932","-73.942061"
"40.6765304","-73.97846879"
"40.67909799721684","-73.98765474557877"
"40.6662078","-73.98199886"
"40.68415748","-73.96922273"
"40.68764484","-73.96968902"
"40.6804836","-73.9646795"
"40.6704922","-73.98541675"
"40.69363137","-73.96223558"
"40.688417427540834","-73.98451656103134"
"40.68962188790333","-73.98304268717766"
"40.680342423","-73.9557689392"
"40.6767","-73.969024"
"40.68900443","-73.96023854"
"40.69839895","-73.98068914"
"40.68216564","-73.95399026"
"40.68539567","-73.97431458"
"40.6800105","-73.938475"
"40.68940747","-73.96885458"
"40.6750705","-73.98775226"
"40.6750207","-73.97111473"
"40.69573398","-73.97129668"
"40.68851534","-73.9647628"
"40.6704836","-73.98208968"
"40.707644944175705","-73.96841526031494"
"40.6787242","-73.99599099"
"40.6721683","-73.9609"
"40.676368","-73.952918"
"40.6728155","-73.98352355"
"40.6724811","-73.99331394"
"40.6793307","-73.97519523"
"40.6802133","-73.98432695"
"40.6765198","-73.9596082"
"40.6791944","-73.9587903"
"40.675146838709786","-73.97523209452629"
"40.6851443","-73.95380904"
"40.6737236","-73.9631611"
"40.6740886","-73.9787282"
"40.68753406","-73.97265183"
"40.6845683","-73.95881081"
"40.68382604","-73.97632328"
"40.68650065","-73.96563307"
"40.6843549","-73.98901629"
"40.694546087246025","-73.95801365375519"
"40.69474881","-73.98362464"
"40.65708866668485","-74.00870203971863"
"40.6803560840434","-73.9476791024208"
"40.693261","-73.968896"
"40.70277159","-73.99383605"
"40.69580705","-73.97355569"
"40.70281858","-73.98765762"
"40.680611","-73.99475825"
"40.6610633719006","-73.97945255041122"
"40.6823687","-73.944118"
"40.689888","-73.981013"
"40.69196566","-73.9813018"
"40.666287","-73.98895053"
"40.688226","-73.979382"
"40.67267243410948","-74.0087952464819"
"40.6627059","-73.9569115"
"40.668132","-73.97363831"
"40.6711978","-73.97484126"
"40.6906495","-73.95643107"
"40.69608941","-73.97803415"
"40.69327018","-73.97703874"
"40.6786115","-73.99037292"
"40.7014851","-73.98656928"
"40.69957608","-73.94708417"
"40.69610226","-73.96751037"
"40.6849894","-73.99440329"
"40.6758324","-73.9561677"
"40.68506807308177","-73.97790759801863"
"40.6902375","-73.99203074"
"40.67890679","-73.94142771"
"40.69236178","-73.98631746"
"40.6769694","-73.96579"
"40.6847514","-73.99917254"
"40.70708701","-73.95796783"
"40.666439306870814","-73.9605563879013"
"40.668127","-73.98377641"
"40.71335226222875","-73.9491033554077"
"40.6772744","-73.98282002"
"40.71745169","-73.95850939"
"40.6707767","-73.9576801"
"40.71469","-73.95739"
"40.71247661","-73.94100005"
"40.69794","-73.96986848"
"40.68312489","-73.97895137"
"40.67716489469059","-73.973827958107"
"40.6864442","-73.98759104"
"40.69512845","-73.99595065"
"40.69089272","-73.99612349"
"40.70224","-73.982578"
"40.668603","-73.9904394"
"40.686203","-73.944694"
"40.6630619","-73.9538746"
"40.716887","-73.963198"
"40.69331716","-73.95381995"
"40.6686627","-73.97988067"
"40.68402","-73.94977"
"40.68981035","-73.97493121"
"40.695065","-73.987167"
"40.672695","-73.954131"
"40.681990442707026","-73.99079024791718"
"40.697950315695444","-73.97077560424805"
"40.6861758","-73.99645295"
"40.74524768","-73.94733276"
"40.69237074","-73.93705428"
"40.70255088","-73.98940236"
"40.6809591","-73.99905709"
"40.699773","-73.979927"
"40.72036775298455","-73.96165072917938"
"40.7160751","-73.952029"
"40.69766564","-73.98476437"
"40.73232194","-73.9550858"
"40.70531194","-73.97100056"
"40.6809833854","-73.9500479759"
"40.66314","-73.9605695"
"40.6741806","-73.9564947"
"40.69072549","-73.95133465"
"40.69128258","-73.9452416"
"40.69425403","-73.94626915"
"40.69539817","-73.94954908"
"40.69239502","-73.99337909"
"40.7016657","-73.9437303"
"40.6883337","-73.950916"
"40.72311651","-73.95212324"
"40.71044554","-73.96525063"
"40.6900815","-73.947915"
"40.735367055605394","-73.98797392845154"
"40.7867947","-73.977112"
"40.76703432309872","-73.95622730255127"
"40.74395411","-73.99144871"
"40.7451677","-73.98683077"
"40.736502","-73.97809472"
"40.739445","-73.976806"
"40.74394314","-73.97966069"
"40.75206862","-73.96784384"
"40.75001986","-73.96905301"
"40.773763","-73.96222088"
"40.72368361","-73.97574813"
"40.77801203","-73.95407149"
"40.75892386377695","-73.96226227283478"
"40.71850211","-73.98329859"
"40.741021509002664","-74.001384973526"
"40.6716493","-73.9631145"
"40.772248537721744","-73.95842134952545"
"40.79017948095081","-73.97288918495178"
"40.74290902","-73.97706058"
"40.69527008","-73.95238108"
"40.72228087","-73.97668709"
"40.76663814","-73.95348296"
"40.72079821","-73.95484712"
"40.711863","-73.944024"
"40.71286844","-73.95698119"
"40.745038","-73.957539"
"40.805973","-73.964928"
"40.6773429","-74.01275056"
"40.677236","-74.015665"
"40.6828003","-73.99990419"
"40.6881529","-73.99520919"
"40.70037867","-73.99548059"
"40.69878","-73.99712"
"40.6794327","-74.00785041"
"40.69165183","-73.9999786"
"40.6777287","-73.99364123"
"40.6859296","-74.00242364"
"40.6783563","-74.00014502"
"40.72906","-73.95779"
"40.67581622522832","-74.01488184928894"
"40.67260298150126","-73.98983001708984"
"40.6725058","-74.00494695"
"40.6812117","-74.00860912"
"40.679043","-74.011169"
"40.7877214","-73.94728331"
"40.67363551341504","-74.01195555925369"
"40.6753274","-74.0100698"
"40.70767788","-73.94016171"
"40.70691254","-73.95441667"
"40.698617","-73.941342"
"40.6777748","-74.0094613"
"40.7785669","-73.97754961"
"40.6769993","-74.00647134"
"40.6663181","-73.9854617"
"40.72557","-73.94434"
"40.71167351","-73.95141312"
"40.72153267","-73.95782357"
"40.74708586","-73.94977234"
"40.7869946","-73.94164802"
"40.795","-73.9645"
"40.76350532","-73.97109243"
"40.7303801","-73.9747502"
"40.77579376683666","-73.9762057363987"
"40.7921","-73.9739"
"40.75455731","-73.96592976"
"40.6794268","-73.9298911"
"40.71924","-73.95242"
"40.69681963","-73.93756926"
"40.715143","-73.944507"
"40.77536905","-73.94803392"
"40.71907891179564","-73.94223690032959"
"40.72179134","-73.9504154"
"40.7190095","-73.95852515"
"40.76712840349542","-73.96224617958069"
"40.78472675","-73.96961715"
"40.663779","-73.98396846"
"40.804213","-73.96699104"
"40.6642406","-73.9574686"
"40.686312","-73.935775"
"40.778301","-73.9488134"
"40.748","-73.9460927"
"40.77565541","-73.95068615"
"40.7973721","-73.97041192"
"40.7806284","-73.9521667"
"40.766368","-73.971518"
"40.74731","-73.95451"
"40.7934337","-73.94945003"
"40.78499979","-73.97283406"
"40.77112927","-73.95772297"
"40.7961535","-73.94782145"
"40.7724607","-73.9468208"
"40.75186951421875","-73.93349289894103"
"40.763154","-73.920827"
"40.7835016","-73.955327"
"40.7817212","-73.94594"
"40.77391390238118","-73.9543953537941"
"40.7987859","-73.9523"
"40.801694","-73.957145"
"40.73555","-73.95284"
"40.77282817","-73.96685276"
"40.76873687","-73.96119945"
"40.7727966","-73.95577801"
"40.77118287540658","-73.96409422159195"
"40.77518615","-73.94446054"
"40.77573034","-73.9567526"
"40.74966","-73.9521"
"40.781410700190015","-73.95595908164978"
"40.76800889305947","-73.96845281124115"
"40.74252","-73.948852"
"40.7849032","-73.950503"
"40.71774592","-73.95600096"
"40.79329668","-73.9432083"
"40.78839","-73.9747"
"40.768692","-73.9249574"
"40.77677702","-73.9590097"
"40.799484","-73.955613"
"40.8011939","-73.9500739"
"40.809495347779475","-73.94776493310928"
"40.7997568","-73.9621128676"
"40.7595701","-73.9142678"
"40.808442","-73.9452087"
"40.7728384","-73.94989233"
"40.75325964","-73.94335788"
"40.7949879","-73.9333349"
"40.802692","-73.96295"
"40.7892529","-73.93956237"
"40.8008363","-73.9664492472"
"40.796879","-73.937261"
"40.79127","-73.964839"
"40.8013066","-73.9398167"
"40.7103685423523","-73.94705951213837"
"40.76108","-73.930562"
"40.7857851","-73.957481"
"40.752957","-74.00264"
"40.70853074","-73.96408963"
"40.74232744","-73.95411749"
"40.7779453","-73.946041"
"40.787801","-73.953559"
"40.724055","-73.955736"
"40.8078316","-73.949373"
"40.759107","-73.959223"
"40.73266","-73.95826"
"40.7923272","-73.9383"
"40.7974772","-73.9311847"
"40.74128309355993","-73.93725872039794"
"40.7859201","-73.94860294"
"40.7596276","-73.9321455"
"40.761584","-73.925921"
"40.7449067","-73.9534573"
"40.71413311","-73.95234386"
"40.70411791","-73.94818595"
"40.73026","-73.95394"
"40.72467721","-73.98783413"
"40.74469738","-73.93540375"
"40.666563","-73.956741"
"40.69622937","-73.94371094"
"40.71764","-73.94882"
"40.813358","-73.956461"
"40.7659","-73.930819"
"40.7031724","-73.940636"
"40.8125511","-73.9492286"
"40.73564","-73.95866"
"40.6686744","-73.9618148"
"40.6933982","-73.939877"
"40.72606","-73.95621"
"40.6705135","-73.98876585"
"40.71915571696044","-73.94885390996933"
"40.7485","-73.941275"
"40.70538077","-73.94976519"
"40.70029511","-73.95032283"
"40.757186","-73.932719"
"40.70583339","-73.94644578"
"40.65539977447831","-74.01062786579132"
"40.6679411","-73.9588"
"40.6691783","-73.9554162"
"40.71644423134479","-73.9823305606842"
"40.7169811","-73.94485918"
"40.6685455","-73.99333264"
"40.7922553","-73.95249933"
"40.760339","-73.9222427"
"40.70510918","-73.94407279"
"40.754876","-73.934326"
"40.75052534","-73.94594845"
"40.6661649","-73.9593484"
"40.73181401720966","-73.95995020866394"
"40.6763744","-74.00324957"
"40.78948541553215","-73.95242929458618"
"40.78728519860952","-73.95012259483337"
"40.795346","-73.96186"
"40.7903051","-73.94755757"
"40.7839636","-73.9471673"
"40.7527085","-73.9397405"
"40.8045555","-73.9396861"
"40.7569332","-73.9262231"
"40.804038","-73.945925"
"40.76315481910373","-73.93985509872437"
"40.80698","-73.941747"
"40.782454175279874","-73.9489196240902"
"40.7904828","-73.95033068"
"40.804372","-73.951475"
"40.814394437915816","-73.95324736833572"
"40.7747175","-73.9337894"
"40.795508","-73.941606"
"40.7989445","-73.944846"
"40.8120562","-73.9612547"
"40.7519071","-73.9479119"
"40.744363287066875","-73.9558732509613"
"40.7739825","-73.9309134"
"40.74718234","-73.9432635"
"40.79747","-73.93504"
"40.7862586","-73.94552579"
"40.751047","-73.93797"
"40.7658346","-73.9265474"
"40.743","-73.93561"
"40.7787185","-73.9145645"
"40.7892105","-73.94370784"
"40.7671863","-73.9373554"
"40.7525758","-73.9364281"
"40.67434","-74.00194698"
"40.7713615","-73.9246145"
"40.78145","-73.9183302"
"40.7601853","-73.9362726"
"40.805726","-73.936322"
"40.774591","-73.918544"
"40.80295","-73.942954"
"40.721462562298164","-73.94800901412964"
"40.8006721","-73.9349"
"40.7628138","-73.9342862"
"40.8107922","-73.9430681"
"40.71638031973561","-73.94821286201477"
"40.71929301","-73.94500379"
"40.8014866","-73.9442507"
"40.7945663","-73.9362541"
"40.7577284","-73.9166368"
"40.791976","-73.945993"
"40.8109494","-73.9634"
"40.66906013501107","-73.99463653564453"
"40.7141454","-74.0335519"
"40.6747055","-74.0075572"
"40.7633589","-73.9286471"
"40.799139","-73.9389152"
"40.7671","-73.9169858"
"40.7767","-73.927631"
"40.7557327","-73.9236611"
"40.7954121","-73.9441232"
"40.7668","-73.9347774"
"40.7699176","-73.9184057"
"40.7969347","-73.9643412291"
"40.81028506306003","-73.95736455917358"
"40.7647","-73.9240312"
"40.7580583","-73.9242751"
"40.7552433","-73.9485678"
"40.802535","-73.9532423"
"40.7692475","-73.9354504"
"40.8029263","-73.9379"
"40.7531106","-73.9279917"
"40.756913","-73.921631"
"40.7747878","-73.9125551"
"40.80756","-73.939182"
"40.740983","-74.001702"
"40.7638753","-73.9364848"
"40.75820464696758","-73.92832159996033"
"40.8005385","-73.9419949"
"40.725208","-73.974724"
"40.81","-73.9551508"
"40.797911","-73.9423"
"40.7703743","-73.9286078"
"40.7701477","-73.9120938"
"40.74161","-73.96044"
"40.7627442","-73.9391141"
"40.7656251","-73.9136695"
"40.770845","-73.934171"
"40.7614376","-73.9411265"
"40.7682","-73.9322662"
"40.7713937","-73.9077436"
"40.7774552","-73.9225403"
"40.776165","-73.9153175"
"40.774645","-73.923706"
"40.7711528","-73.9170074"
"40.7576314","-73.9391224"
"40.75742","-73.945133"
"40.7729","-73.916142"
"40.64653836709648","-74.01658773422241"
"40.71690978045965","-73.98383796215057"
"45.506364054011385","-73.5694634914398"
"40.761293897289086","-73.916916847229"
"45.50626419100119","-73.56890559196472"
"40.76302594280519","-73.97209525108337"
"40.7127742","-74.0364857"
"40.66979964220026","-73.99497985839844"
"40.71649","-74.04105"
"40.7124188237569","-74.03852552175522"
"40.7423737","-73.9566"
"40.7239567849954","-73.94984364509583"
"40.65659567482039","-74.00849282741547"
"40.774779448957275","-73.95427465438843"
"40.701403172577244","-73.98672670125961"
"40.67630357634183","-74.00314047932625"
"40.78813","-73.95206"
"40.759030082196055","-73.99385869503021"
"40.7112423","-74.0557013"
"40.66976709185003","-73.99474382400513"
"40.754120810779256","-73.98025184869766"
"40.67759206937376","-73.955637216568"
"40.8025566","-73.9490782"
"40.71517767732029","-74.03768330812454"
"40.686931","-74.016966"
"40.7177325","-74.043845"
"40.69231660719192","-74.01486575603485"
"40.71958611647166","-74.04311746358871"
"40.73756121181137","-74.00398269295692"
"40.739448201304036","-74.00507032871246"
"40.71015471094912","-73.98453533649443"
"40.6758329439129","-74.01472628116608"
"40.784596798848916","-73.94968539476395"
"40.766425527028794","-73.92062902450562"
"40.71458403535893","-74.04281705617905"
"40.7162469","-74.0334588"
"40.66065236872916","-73.9645904302597"
"40.71848892","-74.047726625"
"40.68512559515415","-74.02535319328308"
"40.7443187","-74.0439909"
"40.748715945380226","-74.04044330120087"
"40.74322681432173","-73.97449783980846"
"40.68683208","-73.9796772"
"40.757920208794026","-73.96638214588165"
"40.799041392882984","-73.96649479866028"
"40.71835519823214","-74.03891444206238"
"40.699997484388504","-73.97440128028393"
"40.76408932350688","-73.91065120697021"
"40.7287448","-74.0321082"
"40.662907768316856","-73.99972200393677"
"40.727595966","-74.044247311"
"40.77515953434235","-73.98918695747852"
"40.71334184275907","-74.00935515761375"
"40.72686951528207","-73.98919031023979"
"40.72248188638219","-73.95921930670738"
"40.76817546742245","-73.95910263061523"
"40.72572613742557","-74.07195925712585"
"40.72528910781132","-74.04557168483734"
"40.7272235","-74.0337589"
"40.7182113","-74.0836394"
"40.7242941","-74.0354826"
"40.71346382669195","-74.06285852193832"
"40.73074262530658","-74.06378388404846"
"40.763604677958625","-73.98917958140373"
"40.77940608529787","-73.95333588123322"
"40.70831794366396","-74.00504082441329"
"40.72840059450829","-73.99968780577183"
"40.7437524099784","-73.94176483154297"
"40.7568001","-73.98291153"
"40.7211236","-74.03805095"
"40.8038654","-73.9559308"
"40.7192517","-74.034234"
"40.77314236","-73.95856158"
"40.738046142482766","-73.99642959237099"
"40.72966729392978","-73.98067966103554"
"40.754691750226016","-73.99740189313889"
"40.70684203101325","-73.9544353965357"
"40.71435836870427","-74.06661093235016"
"40.71816969454208","-73.95520135760307"
"40.753599202005596","-73.93795609474182"
"40.721630142638354","-74.04996782541275"
"40.77149671054441","-73.99046033620834"
"40.72746420692392","-73.97950418293476"
"40.68322254161595","-73.9738118648529"
"40.7675487799971","-73.9209334552288"
"40.68461653897949","-73.98721285164356"
"40.695317277669034","-73.99015724658966"
"40.7667405590595","-73.9790689945221"
"40.7687620293096","-73.95840793848038"
"40.743366080270214","-73.95960688591003"
"40.69535693320225","-73.99344027042389"
"40.72152515","-74.046304543"
"40.71146364","-74.00552427"
"40.717847984177276","-73.94752018153667"
"40.71766197083994","-73.94880026578903"
"40.6776147","-73.97324283"
"40.75022392","-73.97121414"
"40.720747","-73.986274"
"40.730563","-73.973984"
"40.75651272984955","-73.92957486212252"
"40.741459","-73.983293"
"40.735445","-73.99431"
"40.77755374298887","-73.95512759685516"
"40.724308321602166","-74.00473035871983"
"40.759125","-73.962658"
"40.747573958954796","-73.9788007736206"
"40.704508","-73.9351"
"40.710681","-73.93372"
"40.702997","-73.92997"
"40.705614","-73.92153"
"40.697842","-73.926241"
"40.70538","-73.92535"
"40.69064807082943","-73.95746178925037"
"40.707165","-73.923711"
"40.706237","-73.933871"
"40.71323","-73.93894"
"40.700003","-73.92834"
"40.677027","-73.9865"
"40.707174","-73.93581"
"40.713811","-73.93515"
"40.702013","-73.923769"
"40.715353","-73.93856"
"40.705517","-73.93936"
"40.68841","-73.979458"
"40.698568","-73.918877"
"40.71019","-73.93734"
"40.709897","-73.94008"
"40.702831","-73.9333"
"40.7003","-73.991581"
"40.69985","-73.97141"
"40.71653978099194","-74.0496379137039"
"40.70539","-73.92976"
"40.699304","-73.923044"
"40.704425","-73.92836"
"40.73269","-73.98974"
"40.7027","-73.92095"
"40.74177603","-74.00149746"
"40.73520838045357","-74.04696375131607"
"40.698458","-73.997178"
"40.704876","-73.919911"
"40.74317449","-74.00366443"
"40.70838","-74.00495"
"40.671907","-73.993612"
"40.732339777151054","-73.97898383438587"
"40.73089709786179","-74.06391263008118"
